subject	hemi	CA1	CA2	CA4_DG	CA3	Tail	Sub	SRLM	Cyst
sub-8253978	L	575.7767748963088	132.54181181639433	275.43577046878636	104.16043090075254	185.37543085962534	303.57396414875984	388.99944114871323	0.0
sub-8253978	R	354.18551943078637	122.33271629549563	210.54292556270957	180.07299544662237	194.69760822691023	412.0450080111623	356.5744763929397	1.7595311757177114
