subject	hemi	CA1	CA2	CA4_DG	CA3	Tail	Sub	SRLM	Cyst
sub-7130957	L	654.3547734376043	45.3841923577711	389.7616519778967	80.2723402287811	482.3940445939079	643.5387275945395	597.810533778742	25.648108707740903
sub-7130957	R	618.3626208873466	58.86424949206412	307.4973033061251	157.1366660129279	350.4894855255261	751.2111839568242	613.6026007123291	31.712134409695864
sub-7447784	L	745.6619520559907	69.79180831834674	308.07915386743844	176.61551492940634	448.3827685266733	569.3184363795444	645.7502264613286	15.423957638442516
sub-7447784	R	735.2299807071686	76.3837902136147	366.95099217724055	163.1515519078821	363.5190016031265	619.4462987044826	654.5822022045031	27.60792417544872
sub-9745500	L	803.7256054524332	76.35177252441645	363.60691670235246	167.2075018370524	481.81456452514976	737.40580303967	664.5740200281143	27.43991824798286
sub-9745500	R	727.2138334047049	78.83976511191577	379.7508686045185	167.89549978729335	393.134828729555	816.7735665785149	677.7419807966799	4.631986199878156
sub-7698204	L	490.1075036711991	47.58434017002583	303.22616769745946	68.65649081021547	393.55481343716383	691.2129413299263	497.5635569728911	15.024107404053211
sub-7698204	R	606.0363324210048	68.93649281188846	288.674063667655	105.13675159960984	355.3465402945876	620.7644377090037	507.5636284612119	28.504203770309687
sub-6363167	L	521.4719033539295	63.40798824839294	376.94393013976514	183.4159660069272	345.15993603039533	727.8878650981933	596.7598894005641	13.959997412748637
sub-6363167	R	731.7998643731698	62.935988335870206	384.8079286823049	190.52796468883756	413.2799234054983	830.5918460637331	738.1518631959334	30.167994408868253
sub-7625176	L	557.7654291829094	48.21577776689082	273.7747381348163	130.63139790203422	379.4862508960068	588.2452886970714	540.0455108564347	28.38386917486787
sub-7625176	R	696.9487876677886	65.14369974378496	299.8226180765778	189.8871247842908	328.0944877676666	602.7332219202071	577.5733378855512	58.23173160199076
sub-9572797	L	733.4520217180252	88.5835195183754	297.0943885445595	118.83135545253754	352.55808770656586	572.2768959403038	516.1012006402016	22.5758775472641
sub-9572797	R	588.5088078975677	108.2394129037857	286.88644391298294	149.59918856620789	387.30189925432205	619.2286412715912	528.8611314296722	25.71986049413681
sub-8699817	L	602.668590772897	61.13565416261554	320.55018668435514	152.72713604010642	430.8535627108067	707.4519980251789	606.9245666973293	34.87980268895626
sub-8699817	R	640.7883751336485	73.78358261473477	328.4861417915672	174.2150144856423	385.1738211158663	777.5956012308598	649.1883276160806	39.87977440468967
sub-8858912	L	514.2124326666817	47.415671055205166	228.74241310637444	110.7032319996506	467.8767541190609	834.4982106937096	547.0762046752498	9.999930625781415
sub-8858912	R	594.275877228938	66.13554118666798	289.88598892465234	141.90301555208862	401.6452135983855	830.6582373334095	604.0678092977032	17.775876680389047
sub-7777200	L	503.3662073165178	61.14378224313259	281.64699694514275	129.47953887283802	413.806526273489	705.3254880607128	563.9419915825129	9.135967463254929
sub-7777200	R	506.5501959770918	59.50378808379173	300.7909287661314	149.18346869945526	331.10282081365585	712.6934618204832	556.1820192188025	15.159946009516716
sub-8001042	L	422.57651201449335	66.71208083163947	292.0883539086208	137.96016715932635	396.1444799881429	671.0168130369857	521.3126316480339	16.496019987389445
sub-8001042	R	514.9366239225492	83.32010095473379	302.07236600574106	186.8162263557315	313.912380351685	612.9927427321672	516.2086254637688	37.344045247882605
sub-9198294	L	479.04757660534233	58.32794844824821	240.9197870688513	148.16786904539913	333.1277055731043	564.9115007165819	461.87159178592265	25.887977119535208
sub-9198294	R	461.3355922596529	70.49593769386411	284.5917484704405	150.0638673696667	294.5277396887541	683.6553957676515	477.295578153804	49.75195602793247
sub-7307768	L	659.3214129051194	56.176120383664966	316.5366783281788	155.68033361807466	416.1928918883205	640.649372891523	586.601257068105	13.368028647266328
sub-7307768	R	611.1053095795214	70.04015009384602	337.25672273058444	171.4243673570454	338.27272490784526	689.6974780000746	579.0012407815084	29.34406288340688
sub-8517582	L	600.9450779296458	64.31211535818875	374.2806713562459	184.40833077766	405.95272816717625	798.945433087647	641.513150697574	11.880021309480073
sub-8517582	R	672.3772060591727	75.656135706231	398.72071519494057	245.43244023807347	355.8566383086145	799.6574343647808	649.2251645307988	70.71212683804333
sub-6686191	L	597.8502555536106	52.40819772426039	350.4253220753744	112.13642306532712	383.0894453097135	638.4264086382464	533.1140113184229	36.18413651455194
sub-6686191	R	717.1627056924626	78.55229636002332	321.1212115176022	195.90473910421133	299.68913065921515	549.9540748521686	545.1220566220582	36.26413681637496
sub-6653277	L	577.1575413737446	71.61569492518902	271.84684196300805	117.75949835777284	438.870130462572	598.3974508941174	521.8777768593282	28.78387738391757
sub-6653277	R	571.2455665580928	70.95169775374234	249.47893724776804	150.14336040616035	296.70273607969284	610.2694003209472	491.9419043827802	42.8958172686398
sub-6405157	L	522.6949903797358	76.86385153234005	271.79947500117123	133.48774215951562	356.7193109728396	618.4788053669035	499.01503611914814	33.01593622751534
sub-6405157	R	561.9989144615829	86.43983303569257	269.05548030138016	167.391676671803	316.3433889616281	624.8147931285203	520.5749944746494	18.32796459831297
sub-6570677	L	807.1933539127931	75.69612696580589	371.6966234501451	184.06430873274803	373.8166270060465	648.0090869115666	674.7371317427605	28.456047729589045
sub-6570677	R	766.825286203064	68.26411450002342	411.7206905828789	172.92029004078358	337.76056652888656	743.6252472894266	700.0171741452068	45.080075613223016
sub-6086470	L	626.3721650037915	81.34350197017193	384.237647484988	136.9751613624394	491.96498791873455	663.0039407238364	602.9083086624742	29.471819557249542
sub-6086470	R	616.3242265228182	86.27947174943984	401.4055423736572	166.07098322175443	395.78157680667937	695.4597420115024	610.5962615925819	36.367777336388826
sub-7495593	L	512.0308321528137	64.93585189338773	388.5431138053536	120.05572617519648	428.5190226277337	696.2544119730592	570.8786979317665	10.255976608023047
sub-7495593	R	579.9506772402674	81.21581476181746	420.49504092894495	188.063571061939	359.12718089763075	715.686367652379	609.3426102027297	33.559923456050456
sub-9481794	L	527.9454386737198	59.51216217316687	275.87275176495314	111.63230420276524	347.44894681312144	570.2415539324284	485.5533231534064	29.37608005106449
sub-9481794	R	451.12922934629023	86.87223673053086	251.44068518653512	143.29639048874378	265.3927232064307	464.2492650989443	411.32912088930607	50.42413740791381
sub-8253978	L	693.6146602369845	74.08785689435899	361.78330119140446	129.19175045751035	403.2472211010754	622.0547984596342	576.6868860907853	19.53596226498485
sub-8253978	R	630.2227826826274	82.55984053015709	292.8554343301803	165.80767973139882	340.1913428977132	660.2547246739268	552.2789332363755	23.83995395153761
sub-9882308	L	662.6889572404325	82.84011966083199	366.3605292001739	178.28025752212852	375.4805423738435	621.3528975313529	578.5208356613293	59.04808529373258
sub-9882308	R	635.0409173034132	94.43213640525936	387.7285600658506	224.92032489273697	363.7605254445225	739.9450688352808	613.8888867497444	88.04012717213482
sub-6954998	L	578.010449857451	62.53626505564898	374.52158738393337	138.5365871777758	381.7936182059348	680.2508831964806	577.8184490436688	30.62412979826331
sub-6954998	R	616.4186126478016	65.20027634687722	314.80133426375687	198.6648420272395	328.2733913641423	752.531189551577	594.6665204530582	26.96011426858604
sub-8796916	L	433.40761694312096	51.33595462795347	282.63975019566715	83.61592609807849	313.8797225849703	506.57555227540433	440.7676104381681	38.46396600455046
sub-8796916	R	418.0636305045337	75.79193301312625	250.44777864776552	148.91186838783324	280.7277518855408	581.2634862642735	461.2315923515707	33.55997033882886
sub-9369902	L	601.3242483567446	76.30352394469082	280.79024815838784	137.05514491721988	424.4373519485816	616.3241547727957	556.5885274615139	8.295948241837323
sub-9369902	R	608.8042016895488	82.80748336669058	273.3742944262922	176.39889945276082	328.613949787803	611.6681838212535	535.9886559834704	16.751895485445857
sub-8502872	L	496.60877515375614	61.40009583905339	324.2485061176121	128.82420108094811	408.0006368458271	625.4329762347043	498.2247776761651	74.16811576858163
sub-8502872	R	487.1847604438663	60.9520951397717	325.0005072914064	160.45625045523047	303.05647303909063	640.2489993609488	486.4647593200207	76.72011975198984
sub-9589815	L	524.9635695107281	68.39246503729373	302.0660539101809	133.45690744556487	402.4667365886271	500.6274040360004	504.9954337365925	14.896101286634805
sub-9589815	R	535.8916438166052	73.38449898082763	291.0899792779237	164.4491181783378	333.4022669820115	638.4523411821574	534.4356339164078	19.680133815854788
sub-6937998	L	735.16371502541	69.81635280512273	435.2901996653527	184.5369325261563	519.6266258452088	820.1881446819752	736.555722059682	74.64837722294033
sub-6937998	R	727.4916762560606	71.672362184152	460.7623283844441	216.089091969654	442.9942385964096	873.1324122268707	717.2916247118264	93.66447331756352
sub-8065270	L	631.7741912975907	70.43179836124182	296.03915247134864	131.59162326715887	415.0548117421568	557.5184038840234	504.9345544259995	56.823837319388986
sub-8065270	R	672.4860747437924	70.19179904833436	260.7112536113709	175.03149890340865	322.53507661633193	599.7262830473483	501.47856432013214	89.1597447451204
sub-9157179	L	604.2637473186478	61.50397428125143	292.6478776251897	127.36794673930854	441.2798154726625	634.4477346967906	570.0877616098151	21.935990827158093
sub-9157179	R	561.0477653900161	63.44797346834093	307.59187137614936	148.8079377738759	316.0158678535372	668.5597204323858	557.831766734831	10.44799563102424
sub-7627786	L	568.7456160662696	60.96017321571708	327.0409292727709	130.50437082257122	438.8732470395044	632.2017963742837	567.58561277017	10.27202918753028
sub-7627786	R	535.4175213659182	72.56820619944483	333.5929478900507	153.8644371991977	373.3930609803647	693.7379712266847	582.745655846782	13.224037575535476
sub-9460079	L	564.9314466789365	66.36840491741896	349.72213367465883	139.1048486866057	384.8263478474692	541.9473064513877	549.5153526244685	43.61626610532403
sub-9460079	R	571.5314869461581	81.20849545765668	297.63381588086486	177.0490801865235	332.6260293703526	557.3954007010907	529.6272312859073	33.27220299560577
sub-8913388	L	788.0145696345717	58.791893283836544	369.7353288745508	144.81573713757098	603.5669044349343	800.3265472864732	720.3026925418526	28.279948667623103
sub-8913388	R	783.638577577658	73.28786697145551	383.999302983284	178.95167517568916	500.96709066908807	835.9984825365245	726.7506808377802	28.959947433322668
sub-8623581	L	745.6368963830173	78.38451472856104	350.9943048786372	144.13694650586694	470.627090472728	699.1325910026208	700.3085987251252	24.816162960603837
sub-8623581	R	823.0854049650952	90.66459536831826	360.6263681296259	211.92139162682	360.6983686024323	714.8206940218806	681.4844751125202	52.3603438353166
sub-6604264	L	688.6039443165064	52.2316923700273	308.33418399840593	131.48722557723522	413.56556421518326	679.8519958630204	619.6763502806425	11.159934271126986
sub-6604264	R	698.8278841003776	70.0075876750052	318.82212222740054	185.8869051784277	385.8857272416353	669.7720552310348	639.0282363034785	18.69588988646865
sub-7131454	L	608.9737603124231	65.09576059039682	300.76689383760095	139.15148822776973	427.1744289351627	622.349711118266	570.2379027754068	15.479943067766726
sub-7131454	R	599.221796178259	67.13575308769941	298.0069039883092	155.9354264996946	327.2387964790687	649.0856127887964	561.7019341690466	24.551909702830017
sub-7243263	L	602.2967297723517	62.96807629521936	296.1923588812351	133.75216206070036	457.0725538115949	676.2648193957284	570.2806909801438	13.872016808018088
sub-7243263	R	579.1207016911358	67.99208238255233	315.21638193167746	163.21619776077569	350.0564241455868	696.3608437450603	558.7686770316213	22.20802690833807
sub-8867610	L	521.6959033124149	72.37598658632487	312.8559420173988	132.67997540999204	351.83193479385227	560.447896130383	468.34391320031136	59.62398894969374
sub-8867610	R	579.511892597191	84.92798426002264	340.5919368769973	164.74396946746856	338.1599373277277	586.111891373992	526.3839024435729	35.86399335321039
sub-7620469	L	367.6568306777626	34.976079024374485	324.8247339036316	65.76814859546721	199.50445075705647	579.6493096500635	401.5689072981477	25.39205737039447
sub-7620469	R	576.6893029622734	79.94418062455952	244.88055327907205	192.2004342544824	202.28845704719424	474.15307129360735	452.37702209316194	26.36805957555771
sub-7175272	L	713.3067741841078	62.91224467754364	355.92938427627087	160.9926261305809	418.4736275225878	798.1871042996645	634.778468772769	13.28005164861679
sub-7175272	R	733.9388544261456	67.912264123559	383.4254912137985	170.728663995862	371.5374449789524	788.1870654076338	723.1148123294115	4.696018263697624
sub-7670989	L	620.7820782288909	65.37579761445522	392.24678571149707	162.5434968098998	432.51066106557846	661.7899512797594	640.0300186425447	24.17592515796423
sub-7670989	R	686.125875942409	69.87978367134929	426.81467869877815	203.1513710990548	317.6550166271627	598.4301474243402	647.7579947188497	22.65592986345291
sub-7567693	L	484.91044239886105	76.24775508139282	240.99922587629408	136.5435614027083	309.99900423921645	570.1021687509492	475.006474211812	15.29595086723566
sub-7567693	R	561.4221966322511	92.90370158012956	278.7671045605093	188.4953945260495	280.9830974424258	632.5259682368487	533.1582874199376	37.03988102264702
sub-9548396	L	658.6988685317338	67.18429257720709	366.0495940893889	124.79254345223308	521.002268884331	746.0352488681674	683.7389775775373	26.184114027768373
sub-9548396	R	613.7226726673543	72.5683160237968	370.5376136340201	134.73658675700426	403.7457582503557	765.3633330389857	620.9627041965723	22.720098942518234
sub-7134056	L	584.6989546772093	53.576270738616586	352.857783107087	126.7126403208822	480.00242561101913	823.6441621463746	592.3629934061319	36.61618503369391
sub-7134056	R	685.8034655917436	68.8723480347544	398.5620140656829	154.93678294681013	441.1142290960997	842.7962589282542	673.8514051940292	20.664104422554374
sub-9389605	L	652.6023101760074	71.07225159183145	306.65708554908633	139.12849250715226	432.44153081905097	508.76980101689696	567.4820088548586	13.472047690302134
sub-9389605	R	642.9302759375423	68.8002435490489	319.9211325030774	163.4245785139501	347.96123176347464	540.7939143804833	558.7939780997112	18.02406380418688
sub-6880490	L	552.2895050123334	80.93622055463493	297.9768119994551	120.96832964383066	455.777242012322	545.4894864819944	534.6414569206536	32.97608986124396
sub-6880490	R	520.0094170477241	89.00824255123734	227.6326203085482	150.36040973849595	340.67292834818363	642.6817513350397	531.721448963508	31.70408639498055
sub-7607477	L	483.89100857824087	60.25637464225292	243.8255159780383	125.99278335645796	371.5543101280928	540.1793585494161	474.9149527698755	31.21619408577681
sub-7607477	R	548.1314079910517	74.7044644728303	274.2097048908472	167.44904110953212	327.5860367566347	543.0033761076629	502.099121786654	39.79224740713835
sub-9096690	L	699.9115443611518	66.96795640420169	355.29576870426536	142.0399075327441	457.42370221950114	651.9835755620152	611.911601648666	52.27996596600861
sub-9096690	R	594.2396131530404	73.22395233158022	360.4077653763816	178.0158841125667	395.2317427061498	805.1594758452848	643.263581238687	43.903971418738365
sub-8206666	L	617.1747360369191	66.99986278545111	332.70331862941384	127.9037380553782	366.93524852301925	645.8706772681326	560.9988510841504	48.86389992758632
sub-8206666	R	670.6466265274212	85.29582531563938	326.4633314087987	171.3836490092799	275.59943557716906	557.9588573100045	548.0868775276467	34.119930122978985
sub-7195884	L	592.4513381151482	71.55143697559834	288.55772939510643	122.82303352933376	400.8528457665816	605.9872316038236	555.6116279996932	8.879930125549436
sub-7195884	R	765.1619790885597	71.72743559069932	244.3100775713101	200.27042411081493	335.56535950116813	612.9071771521121	605.8912323592231	13.255895691923795
sub-7108358	L	553.9714443013072	49.85630998015404	268.6336702220142	116.67272540926932	382.4503778740764	514.619199629873	495.2750793583691	28.50417722389102
sub-7108358	R	566.5235223434865	71.43244412913918	286.63378213718534	146.2329091988504	287.86578979715705	532.4113102518022	485.9710215106607	58.28836240619421
sub-8451275	L	636.9841785645112	55.97601569164544	354.6480994177982	131.8560369629413	407.824114324525	723.7762028947473	615.5521725565195	26.512007432058454
sub-8451275	R	672.9841886563227	67.36001888290048	323.4320906670764	197.6160553973168	356.5840999605134	707.2561982637271	616.6561728660017	40.21601127367467
sub-6752784	L	450.62108366936445	79.1594876954332	249.454385580495	143.26307282969356	341.5737894019112	637.4598744856194	499.7887654658407	14.27190763503313
sub-6752784	R	550.5084372181445	91.11141034495084	286.4621460735798	177.23085299693048	293.8780980790034	641.2438499964774	534.5645404038951	17.471886925399303
sub-9646699	L	581.4651106791571	51.80009894538671	283.19254093710333	131.3762509468943	358.9606856647879	537.5610268162563	537.8650273969397	31.92006097175181
sub-9646699	R	575.3850990654901	65.33612480107695	294.1845619333908	146.7682803478092	330.27263086661696	609.9691651258618	539.7370309727266	40.72007778100669
sub-6276475	L	630.8370923856273	47.311781933531165	267.9827648308128	133.18338613957167	443.43795613385737	672.668899577111	592.5012690806761	19.903908260166645
sub-6276475	R	578.1653351569548	51.51976253837347	260.61479879077524	147.59931969456375	321.46251833532006	701.8207652121782	568.4453799575567	11.83194546494633
sub-7651278	L	571.0652237748727	37.61608061008155	276.66459288354963	134.15228748414663	387.0728294849396	693.6734865205362	574.193230478093	3.408007303252816
sub-7651278	R	631.7213537590578	58.8881261954084	303.5526505038142	146.2003133026883	336.16072038188577	687.3854730455205	591.9772685887292	0.0
sub-7716381	L	553.2473178058863	54.97593221068382	304.407624643296	133.3838355280459	361.6715540327132	680.2631611861289	544.2473289035261	19.98397535830736
sub-7716381	R	604.5352545641363	62.54392287880182	332.79958963394165	204.09574833512303	312.11161514371634	680.3111611269414	611.4552460312843	10.007987659424543
sub-8858710	L	486.8190267831087	53.12833032384515	250.48955741152167	100.6726259291172	358.0822263658047	513.147190477699	481.6029943525791	3.6560227312147617
sub-8858710	R	510.3471730686724	75.71247074007988	243.80151582881808	154.46496038138866	254.37758158519864	504.4751365594566	452.67481449246407	13.96808684617281
sub-7101546	L	651.0841238917783	65.16841276921332	326.11406556889415	151.91296219918877	416.6906392704696	723.8125845454633	656.7001594631001	13.944088320247827
sub-7101546	R	702.0444466685876	76.4564842665568	370.92234937939793	186.84918348118663	335.4181244997308	652.3321317965165	661.4681896632537	14.600092475302516
sub-7137567	L	736.0844908934087	67.16040974948555	400.9224460506812	113.82469445094466	513.4911328386515	839.5091218929738	686.8841907195747	28.80017571151257
sub-7137567	R	739.9005141751841	77.70447407942265	307.0338732311502	173.19305666070431	388.02636737097055	861.1092536766082	718.4443832701072	17.67210781853646
sub-9717999	L	590.0443187318742	69.73556492198259	276.55027461145073	156.15102577861398	421.9333675708622	662.835864587687	591.340310646221	24.287848468869925
sub-9717999	R	597.1962741110474	75.54352868627757	308.79807341843843	174.3509122300893	360.5177507409826	680.6597533849999	598.9242633301765	38.23176147323102
sub-9436688	L	588.7315918849781	72.74444381799549	326.7299933983013	134.096818132326	431.8426346965134	619.8837819462642	567.6114630298689	32.856200457550585
sub-9436688	R	600.611664365977	76.08846422005445	339.786073054187	183.92112211324277	354.31416169088334	661.88403819222	609.667719617486	38.55223520938307
sub-8854398	L	585.6746868845075	57.80026516877115	301.96938533708453	124.5445713698864	439.7060172278434	725.8993301894516	588.9467018954456	2.9520135428756475
sub-8854398	R	518.7783799860626	67.56830998137593	331.4095203988254	161.1847394630313	372.2897079437971	881.5080440714955	614.2428179457784	10.736049253493547
sub-9086990	L	547.0020637148991	74.8562824157998	268.9930148497224	145.20854783896357	355.1853400338441	555.3220951044932	484.401827538386	40.10415130387992
sub-9086990	R	541.4260426778346	83.20831392612308	313.5371829047799	153.16857787035406	285.0490754256025	605.1782832005993	500.5938886273652	57.08021535072476
sub-8434376	L	520.0394798349589	45.38395460508764	281.91171802021563	109.8718901015818	392.7196071855724	668.4473313912749	520.8554790187627	14.78398521244526
sub-8434376	R	537.9194619506598	62.039937945082784	290.67170925810933	152.64784731529653	335.4476644713432	670.7033291347325	551.4314484354109	2.22399777546525
sub-9329687	L	522.1128149628639	54.14408451318741	224.61635060235855	124.98419508710504	249.14438888803124	556.2568682581186	478.98474764451385	2.6480041332542896
sub-9329687	R	518.2248088940978	65.2321018204093	194.7123039253056	158.7522477954626	228.96835739538076	561.6168766245246	486.08875873312354	5.464008528739214
sub-9573597	L	621.9205363467336	46.60804019495845	365.31231504678726	101.400087447837	412.536355772987	744.0326416566968	571.0564924813807	55.41604779101908
sub-9573597	R	656.5525662135333	67.89605855382979	327.800282696262	227.544196235016	327.23228220641613	832.9367183279246	631.5125446189195	48.91204218193889
sub-6166973	L	609.1826105676591	57.23186946474016	318.3112739911303	126.71171099413186	388.6471135681495	653.094510412775	591.1266517499462	25.86394100915641
sub-6166973	R	615.982595058158	73.3758326433599	359.6471797116101	172.33560693450272	343.6312162410468	601.318628503941	564.7587118903175	35.87191818282008
sub-6117051	L	550.0180110633373	58.0882123913616	292.65707005932927	120.0564389694482	384.7054066210985	649.1063733659685	520.4179028347135	57.81621139682829
sub-6117051	R	546.4739981051534	57.06420864723623	274.63300415687263	150.080548748374	313.46514614112675	710.3545973114669	481.8257617279887	78.59228736162186
sub-9992517	L	569.0966895455495	52.36006344202906	327.30439657811075	151.7441838607192	333.0724035669118	542.9126578196883	512.6806211890653	17.05602066591382
sub-9992517	R	653.5047918185592	72.78408818878233	314.6883812919259	193.92823497299105	312.4563785875216	588.0807125475258	570.9126917459071	11.99201453011483
sub-9515684	L	661.1671077627689	62.351915856823325	375.6954930033535	139.7998113417998	400.5194595037028	580.0632172115147	577.4072207957506	19.951973075047132
sub-9515684	R	648.447124928236	65.73591129016131	343.5915363272652	173.1357663553208	360.90351296495646	646.6391273681074	621.4951612995937	21.10397152043879
sub-6317665	L	587.979099502787	80.43132964707911	256.8378593912348	169.10259061865509	367.3089386727661	599.371004557237	539.5635030213743	18.25584784708917
sub-6317665	R	623.5228032646701	80.53532878030092	256.1578650586307	198.39034652058035	273.693718906492	575.9391998490319	549.3954210774973	31.007741566747427
sub-8959211	L	651.0664563262835	58.4562205420807	290.89709748886526	140.64053060486913	350.8013234939426	601.0502676265314	537.0340261077508	17.744066944345832
sub-8959211	R	597.1302528372034	69.36826171074063	261.4089862369001	204.5527717312798	300.08113213814795	664.8425083002076	537.0980263492092	34.55213035736233
sub-7268178	L	586.4261441845447	38.8401420135051	291.26506496965885	121.24844332784414	412.2815074492246	639.3703377675265	546.3779977541417	15.696057390421627
sub-7268178	R	638.7063353396952	57.72821107506752	314.4891498852521	140.6325142029673	356.27330266311765	674.1944650970399	594.2661728505045	30.12811015918851
sub-7956199	L	646.7846330851316	65.18406380340457	330.10432311240584	140.31213734019548	497.5124869747088	662.4646484330297	589.9845774881542	40.44803959131241
sub-7956199	R	652.1766383629292	75.0080734193325	313.4003067621961	168.6961651230231	408.5763999223709	744.624728852883	603.8245910350233	31.32003065664321
sub-8151667	L	533.8978278152645	69.12823666259646	390.5453370437026	118.97640731930731	351.43320314213634	603.218065135181	513.2977572903037	33.40811437368393
sub-8151667	R	597.8900468945503	84.69628996029496	374.7932831160724	141.0964830480516	303.5210391134024	555.9379032701254	529.913814175874	31.224106896668676
sub-6631671	L	513.489698169753	46.392153424210846	341.86513058748096	77.87225753255188	385.673275466077	549.7058179406449	474.3935688743368	31.176103102974597
sub-6631671	R	648.0581432031468	63.28820930141956	259.24885736592114	173.01657218579203	324.2490723291412	554.9058351377025	545.2738032834604	21.064069661311805
sub-9559806	L	751.4475108115003	71.12795369606465	352.5837704697624	192.79187449347228	452.0957056879997	753.1115097282454	684.0395546937361	23.82398449070752
sub-9559806	R	774.8474955782294	68.655955305323	365.6717619495466	223.1358547396958	355.8877683188766	816.5914684031159	722.783529471606	28.79198125656694
sub-8724991	L	608.0434277839959	67.11949529126287	323.92556422390044	122.4150794930756	446.3646435365081	577.8916545119137	505.9481954947114	53.807595390826464
sub-8724991	R	570.939706787467	79.607401387766	300.1017433684319	172.7907006908208	365.4692518338561	602.5154693517834	532.5879951752722	31.32776442915201
sub-7530670	L	665.8023569034413	67.08823748864233	371.6093154763803	164.0005805529654	452.4976018164307	684.2584222368896	657.7223283005878	11.12003936432302
sub-7530670	R	613.4261714946479	96.44034139346331	400.1454164925962	202.9527184413746	425.64150674734265	850.8990121353418	680.2104079071432	26.78409481421113
sub-6732374	L	608.4649497494102	53.24808311462402	342.33653435111046	138.70421650260687	419.3686545901001	824.633287165314	629.3769823908806	18.400028720498085
sub-6732374	R	753.8331766538322	71.0561109110713	304.1444747373462	218.1283404752612	336.6565254852176	716.2091179266572	654.9130222499371	30.32004732638597
sub-6291976	L	650.6732428763062	55.18410540930927	381.56072883401066	172.552329598926	457.9688747841865	723.5773821333423	638.2572191599756	80.20015319343656
sub-6291976	R	723.7373824389651	72.69613885972649	370.81670831143856	247.18447215668857	361.8726912271232	720.4493761584163	645.7052333867177	84.2081608492881
sub-6771081	L	649.3910480551422	43.52793619222939	342.32749818079174	137.50379843264818	418.8473860099912	696.5349789466709	608.0551086496562	12.655981447547674
sub-6771081	R	586.7271399144083	53.031922260299325	360.83947104401886	143.5597895551473	356.5914772711694	829.3747842162848	644.1830556895584	29.51995672658086
sub-7888815	L	592.4466487392783	55.50387340597808	294.7273277817294	135.92768997419626	358.191183032468	610.9266065899283	543.7827597325668	34.30392175912857
sub-7888815	R	578.5266804881394	72.51183461397886	305.00730433501303	170.72761060204357	299.0313179651275	651.7585134599358	528.3107950212434	28.623934714123607
sub-7079074	L	502.7179170027375	65.46372875291854	213.00711741112173	192.7832012083381	450.6941325617954	620.2374300640076	557.541689842008	8.655964134261012
sub-7079074	R	734.8689550915733	71.09570541698486	373.50245240330696	159.51933903619647	364.5344895618037	592.3655455503613	652.5252962801605	8.679964034818113
sub-8127165	L	695.702737194486	59.67989167198539	259.2795293685049	191.6636521015316	311.9754337174818	688.2227507717907	613.1348870676011	4.303992187604308
