subject	hemi	CA1	CA2	DG	CA3	Tail	Sub	Cyst
sub-9688312	L	794.3727137446404	16.174319565296173	494.38486218452454	90.02687305212021	67.13868498802185	1184.9977900385857	560.6080196499825
sub-9688312	R	704.3458406925201	31.738287448883057	562.1338988542557	106.50636845827103	7.324220180511475	1133.7282487750053	744.3238758444786
