subject	hemi	CA1	CA2	DG	CA3	Tail	Sub	Cyst
sub-8854398	L	720.8247025609016	17.089832067489624	423.27851924300194	103.45451912283897	118.10294660925865	1201.4762294590473	633.8496643602848
sub-8854398	R	746.4594506621361	31.127908408641815	502.31899255514145	99.79241225123405	8.850091606378555	1236.266244739294	512.6949620246887
