subject	hemi	CA1	CA2	DG	CA3	Tail	Sub	Cyst
sub-7268178	L	617.6754796504974	15.86913287639618	418.7009674310684	106.20112001895905	7.6293908059597015	1222.2284071147442	823.0586801469326
sub-7268178	R	742.7974888682365	29.602036327123642	505.06567135453224	89.11128461360931	0.0	1098.9374516904354	563.3542171120644
