subject	hemi	CA1	CA2	CA4_DG	CA3	Tail	Sub	Cyst
sub-7447784	L	889.5872285962105	49.7436426281929	465.6981512308121	120.84958577156067	184.0209601521492	1161.498796582222	795.2879306077957
sub-7447784	R	842.2849917411804	72.32664602994919	544.1283116936684	144.95846778154373	166.01559257507324	1096.4963678717613	458.98428535461426
