subject	hemi	CA1	CA2	DG	CA3	Tail	Sub	Cyst
sub-9481794	L	628.0515124797821	7.324215888977051	354.0037679672241	107.72700870037079	170.89837074279785	1134.9482871294022	721.4352650642395
sub-9481794	R	534.362584233284	11.596675157546997	277.0995011329651	59.20407843589783	107.72700870037079	887.450825214386	555.1145292520523
