subject	hemi	CA1	CA2	DG	CA3	Tail	Sub	Cyst
sub-9686611	L	631.1015434265137	29.907133102416992	428.1602830886841	121.15440654754639	62.25566482543945	1023.5563716888428	636.594690322876
sub-9686611	R	718.0763692855835	45.77622413635254	488.58489894866943	121.15440654754639	0.0	1012.8752527236938	515.1351089477539
