subject	hemi	CA1	CA2	CA4_DG	CA3	Tail	Sub	Cyst
sub-9573597	L	888.3672197461128	10.986334562301636	438.2326786518097	79.34574961662292	0.0	1353.7605588436127	849.3046968579292
sub-9573597	R	758.0570847988129	26.85548448562622	494.9954072237015	95.21489953994751	0.0	1136.1700993180275	708.9237552285194
